Mark R. Vinson. 2000. Long-term dynamics of an invertebrate assemblage downstream from  		
a large dam. Ecological Applications VOL: pp-pp.		
Water temperature for a sited located 26 km downstream from Flaming Gorge Dam		

Date	Time	Temperature C
03/31/1994	01:32:10	5.22
03/31/1994	17:08:10	6.78
03/31/1994	18:20:10	6.61
04/01/1994	06:20:10	3.81
04/01/1994	19:32:10	5.68
04/01/1994	21:56:10	5.53
04/01/1994	15:56:10	6.16
04/01/1994	11:08:10	5.37
04/01/1994	08:44:10	3.95
04/01/1994	00:20:10	5.98
04/01/1994	17:08:10	5.84
04/01/1994	13:32:10	6.30
04/01/1994	01:32:10	5.37
04/01/1994	14:44:10	6.30
04/01/1994	23:08:10	5.53
04/01/1994	12:20:10	5.98
04/01/1994	03:56:10	4.28
04/01/1994	20:44:10	5.53
04/01/1994	05:08:10	3.95
04/01/1994	07:32:10	3.64
04/01/1994	09:56:10	4.59
04/01/1994	02:44:10	4.74
04/01/1994	18:20:10	5.68
04/02/1994	19:32:10	7.09
04/02/1994	14:44:10	7.53
04/02/1994	21:56:10	6.78
04/02/1994	07:32:10	3.81
04/02/1994	23:08:10	6.92
04/02/1994	15:56:10	7.70
04/02/1994	11:08:10	5.53
04/02/1994	09:56:10	4.91
04/02/1994	02:44:10	4.43
04/02/1994	03:56:10	4.28
04/02/1994	05:08:10	3.95
04/02/1994	00:20:10	5.37
04/02/1994	12:20:10	6.30
04/02/1994	13:32:10	7.09
04/02/1994	20:44:10	6.78
04/02/1994	06:20:10	3.81
04/02/1994	08:44:10	4.13
04/02/1994	01:32:10	4.91
04/02/1994	17:08:10	7.70
04/02/1994	18:20:10	7.39
04/03/1994	14:44:10	6.92
04/03/1994	19:32:10	6.92
04/03/1994	07:32:10	4.28
04/03/1994	15:56:10	7.53
04/03/1994	11:08:10	4.91
04/03/1994	09:56:10	4.43
04/03/1994	00:20:10	6.61
04/03/1994	03:56:10	4.91
04/03/1994	02:44:10	5.37
04/03/1994	06:20:10	4.43
04/03/1994	05:08:10	4.59
04/03/1994	08:44:10	4.43
04/03/1994	21:56:10	6.78
04/03/1994	12:20:10	5.84
04/03/1994	13:32:10	6.61
04/03/1994	23:08:10	6.92
04/03/1994	01:32:10	5.98
04/03/1994	17:08:10	7.39
04/03/1994	18:20:10	7.09
04/03/1994	20:44:10	6.78
04/04/1994	21:56:10	4.91
04/04/1994	20:44:10	4.91
04/04/1994	19:32:10	5.05
04/04/1994	07:32:10	3.81
04/04/1994	23:08:10	4.91
04/04/1994	15:56:10	5.84
04/04/1994	00:20:10	6.47
04/04/1994	09:56:10	4.43
04/04/1994	02:44:10	5.53
04/04/1994	03:56:10	5.05
04/04/1994	05:08:10	4.43
04/04/1994	11:08:10	4.74
04/04/1994	12:20:10	5.53
04/04/1994	13:32:10	5.84
04/04/1994	14:44:10	5.68
04/04/1994	06:20:10	3.95
04/04/1994	08:44:10	3.95
04/04/1994	01:32:10	5.98
04/04/1994	17:08:10	5.68
04/04/1994	18:20:10	5.37
04/05/1994	19:32:10	6.30
04/05/1994	06:20:10	3.81
04/05/1994	21:56:10	5.84
04/05/1994	15:56:10	6.47
04/05/1994	11:08:10	4.91
04/05/1994	08:44:10	4.13
04/05/1994	00:20:10	4.74
04/05/1994	17:08:10	6.30
04/05/1994	13:32:10	5.37
04/05/1994	01:32:10	4.59
04/05/1994	14:44:10	6.16
04/05/1994	23:08:10	5.68
04/05/1994	12:20:10	5.05
04/05/1994	03:56:10	4.13
04/05/1994	20:44:10	5.98
04/05/1994	05:08:10	3.95
04/05/1994	07:32:10	3.95
04/05/1994	09:56:10	4.43
04/05/1994	02:44:10	4.28
04/05/1994	18:20:10	6.47
04/06/1994	19:32:10	6.30
04/06/1994	14:44:10	6.78
04/06/1994	21:56:10	6.16
04/06/1994	07:32:10	3.95
04/06/1994	23:08:10	5.68
04/06/1994	15:56:10	6.47
04/06/1994	11:08:10	5.53
04/06/1994	09:56:10	4.59
04/06/1994	02:44:10	4.28
04/06/1994	03:56:10	4.13
04/06/1994	05:08:10	3.95
04/06/1994	00:20:10	5.05
04/06/1994	12:20:10	6.16
04/06/1994	13:32:10	6.61
04/06/1994	20:44:10	6.30
04/06/1994	06:20:10	3.95
04/06/1994	08:44:10	3.95
04/06/1994	01:32:10	4.59
04/06/1994	17:08:10	6.30
04/06/1994	18:20:10	6.16
04/07/1994	06:20:10	4.13
04/07/1994	19:32:10	5.37
04/07/1994	15:56:10	5.84
04/07/1994	08:44:10	3.95
04/07/1994	11:08:10	4.28
04/07/1994	17:08:10	5.68
04/07/1994	00:20:10	5.37
04/07/1994	01:32:10	4.91
04/07/1994	13:32:10	5.53
04/07/1994	05:08:10	4.28
04/07/1994	14:44:10	5.53
04/07/1994	07:32:10	4.13
04/07/1994	21:56:10	5.22
04/07/1994	12:20:10	5.05
04/07/1994	03:56:10	4.43
04/07/1994	23:08:10	5.05
04/07/1994	09:56:10	4.13
04/07/1994	02:44:10	4.74
04/07/1994	18:20:10	5.53
04/07/1994	20:44:10	5.37
04/08/1994	19:32:10	6.61
04/08/1994	20:44:10	6.47
04/08/1994	21:56:10	6.47
04/08/1994	07:32:10	3.48
04/08/1994	23:08:10	6.30
04/08/1994	15:56:10	7.09
04/08/1994	11:08:10	5.37
04/08/1994	09:56:10	4.74
04/08/1994	02:44:10	4.28
04/08/1994	03:56:10	3.95
04/08/1994	05:08:10	3.81
04/08/1994	00:20:10	4.74
04/08/1994	12:20:10	6.16
04/08/1994	13:32:10	6.78
04/08/1994	14:44:10	6.92
04/08/1994	06:20:10	3.48
04/08/1994	08:44:10	3.95
04/08/1994	01:32:10	4.59
04/08/1994	17:08:10	7.09
04/08/1994	18:20:10	6.78
04/09/1994	14:44:10	6.47
04/09/1994	19:32:10	5.98
04/09/1994	07:32:10	3.81
04/09/1994	15:56:10	6.47
04/09/1994	11:08:10	5.53
04/09/1994	09:56:10	4.74
04/09/1994	00:20:10	5.53
04/09/1994	03:56:10	4.28
04/09/1994	02:44:10	4.59
04/09/1994	06:20:10	3.81
04/09/1994	05:08:10	3.95
04/09/1994	08:44:10	4.13
04/09/1994	21:56:10	5.84
04/09/1994	12:20:10	6.16
04/09/1994	13:32:10	6.30
04/09/1994	23:08:10	5.68
04/09/1994	01:32:10	4.91
04/09/1994	17:08:10	6.16
04/09/1994	18:20:10	6.16
04/09/1994	20:44:10	5.84
04/10/1994	19:32:10	5.84
04/10/1994	20:44:10	5.68
04/10/1994	21:56:10	5.68
04/10/1994	15:56:10	6.47
04/10/1994	11:08:10	5.53
04/10/1994	08:44:10	4.74
04/10/1994	00:20:10	5.53
04/10/1994	17:08:10	6.16
04/10/1994	13:32:10	6.61
04/10/1994	01:32:10	5.22
04/10/1994	14:44:10	6.61
04/10/1994	23:08:10	5.53
04/10/1994	12:20:10	6.16
04/10/1994	03:56:10	4.91
04/10/1994	06:20:10	4.59
04/10/1994	05:08:10	4.74
04/10/1994	07:32:10	4.59
04/10/1994	09:56:10	5.22
04/10/1994	02:44:10	5.05
04/10/1994	18:20:10	6.16
04/11/1994	14:44:10	6.16
04/11/1994	19:32:10	6.16
04/11/1994	21:56:10	5.68
04/11/1994	07:32:10	3.81
04/11/1994	23:08:10	5.98
04/11/1994	15:56:10	6.61
04/11/1994	11:08:10	4.74
04/11/1994	09:56:10	4.91
04/11/1994	02:44:10	4.28
04/11/1994	03:56:10	3.95
04/11/1994	05:08:10	3.81
04/11/1994	00:20:10	5.05
04/11/1994	12:20:10	4.74
04/11/1994	13:32:10	5.53
04/11/1994	20:44:10	5.84
04/11/1994	06:20:10	3.81
04/11/1994	08:44:10	4.28
04/11/1994	01:32:10	4.59
04/11/1994	17:08:10	7.09
04/11/1994	18:20:10	6.78
04/12/1994	06:20:10	4.28
04/12/1994	19:32:10	7.70
04/12/1994	15:56:10	8.32
04/12/1994	08:44:10	4.74
04/12/1994	11:08:10	6.16
04/12/1994	17:08:10	8.32
04/12/1994	00:20:10	5.84
04/12/1994	01:32:10	5.37
04/12/1994	13:32:10	7.70
04/12/1994	05:08:10	4.43
04/12/1994	14:44:10	8.02
04/12/1994	07:32:10	4.28
04/12/1994	21:56:10	7.39
04/12/1994	12:20:10	6.92
04/12/1994	03:56:10	4.74
04/12/1994	23:08:10	7.70
04/12/1994	09:56:10	5.37
04/12/1994	02:44:10	5.05
04/12/1994	18:20:10	8.02
04/12/1994	20:44:10	7.39
04/13/1994	21:56:10	6.78
04/13/1994	20:44:10	6.78
04/13/1994	19:32:10	6.92
04/13/1994	07:32:10	4.91
04/13/1994	23:08:10	6.61
04/13/1994	15:56:10	7.23
04/13/1994	11:08:10	6.61
04/13/1994	09:56:10	5.98
04/13/1994	02:44:10	6.16
04/13/1994	03:56:10	5.68
04/13/1994	05:08:10	5.37
04/13/1994	00:20:10	7.23
04/13/1994	12:20:10	7.23
04/13/1994	13:32:10	7.39
04/13/1994	14:44:10	7.23
04/13/1994	06:20:10	5.05
04/13/1994	08:44:10	5.37
04/13/1994	01:32:10	6.61
04/13/1994	17:08:10	7.23
04/13/1994	18:20:10	7.09
04/14/1994	07:32:10	5.68
04/14/1994	14:44:10	8.64
04/14/1994	21:56:10	6.78
04/14/1994	19:32:10	7.39
04/14/1994	23:08:10	6.78
04/14/1994	15:56:10	8.64
04/14/1994	00:20:10	6.47
04/14/1994	09:56:10	6.30
04/14/1994	02:44:10	5.98
04/14/1994	03:56:10	5.84
04/14/1994	05:08:10	5.68
04/14/1994	11:08:10	6.92
04/14/1994	12:20:10	7.70
04/14/1994	13:32:10	8.32
04/14/1994	20:44:10	7.09
04/14/1994	06:20:10	5.53
04/14/1994	08:44:10	6.16
04/14/1994	01:32:10	6.16
04/14/1994	17:08:10	8.32
04/14/1994	18:20:10	8.02
04/15/1994	14:44:10	8.64
04/15/1994	19:32:10	8.47
04/15/1994	07:32:10	4.91
04/15/1994	15:56:10	8.94
04/15/1994	23:08:10	8.15
04/15/1994	09:56:10	5.98
04/15/1994	00:20:10	6.47
04/15/1994	03:56:10	5.37
04/15/1994	02:44:10	5.68
04/15/1994	06:20:10	4.91
04/15/1994	05:08:10	5.22
04/15/1994	08:44:10	5.37
04/15/1994	21:56:10	8.02
04/15/1994	12:20:10	7.53
04/15/1994	13:32:10	8.15
04/15/1994	11:08:10	6.78
04/15/1994	01:32:10	5.98
04/15/1994	17:08:10	9.09
04/15/1994	18:20:10	8.94
04/15/1994	20:44:10	8.15
04/16/1994	21:56:10	8.64
04/16/1994	20:44:10	8.64
04/16/1994	19:32:10	8.94
04/16/1994	15:56:10	9.38
04/16/1994	11:08:10	7.23
04/16/1994	08:44:10	5.84
04/16/1994	00:20:10	8.02
04/16/1994	17:08:10	9.55
04/16/1994	13:32:10	8.64
04/16/1994	01:32:10	7.23
04/16/1994	14:44:10	9.09
04/16/1994	23:08:10	8.64
04/16/1994	12:20:10	7.84
04/16/1994	03:56:10	6.16
04/16/1994	06:20:10	5.37
04/16/1994	05:08:10	5.84
04/16/1994	07:32:10	5.37
04/16/1994	09:56:10	6.47
04/16/1994	02:44:10	6.61
04/16/1994	18:20:10	9.38
04/17/1994	14:44:10	8.94
04/17/1994	19:32:10	8.94
04/17/1994	21:56:10	8.94
04/17/1994	07:32:10	5.68
04/17/1994	23:08:10	8.64
04/17/1994	15:56:10	8.77
04/17/1994	11:08:10	7.23
04/17/1994	09:56:10	6.61
04/17/1994	02:44:10	7.09
04/17/1994	03:56:10	6.47
04/17/1994	05:08:10	5.98
04/17/1994	00:20:10	8.47
04/17/1994	12:20:10	7.84
04/17/1994	13:32:10	8.32
04/17/1994	20:44:10	8.77
04/17/1994	06:20:10	5.68
04/17/1994	08:44:10	5.98
04/17/1994	01:32:10	7.70
04/17/1994	17:08:10	8.77
04/17/1994	18:20:10	8.94
04/18/1994	19:32:10	8.94
04/18/1994	06:20:10	5.84
04/18/1994	21:56:10	8.64
04/18/1994	15:56:10	8.64
04/18/1994	11:08:10	7.70
04/18/1994	08:44:10	6.30
04/18/1994	00:20:10	8.02
04/18/1994	17:08:10	9.24
04/18/1994	13:32:10	8.77
04/18/1994	01:32:10	7.39
04/18/1994	14:44:10	8.47
04/18/1994	23:08:10	8.64
04/18/1994	12:20:10	8.47
04/18/1994	03:56:10	6.61
04/18/1994	20:44:10	8.77
04/18/1994	05:08:10	6.16
04/18/1994	07:32:10	5.84
04/18/1994	09:56:10	6.92
04/18/1994	02:44:10	7.09
04/18/1994	18:20:10	9.24
04/19/1994	14:44:10	8.02
04/19/1994	19:32:10	8.64
04/19/1994	07:32:10	6.30
04/19/1994	15:56:10	8.47
04/19/1994	23:08:10	8.02
04/19/1994	09:56:10	6.92
04/19/1994	11:08:10	7.39
04/19/1994	03:56:10	6.92
04/19/1994	02:44:10	7.23
04/19/1994	06:20:10	6.30
04/19/1994	05:08:10	6.61
04/19/1994	08:44:10	6.47
04/19/1994	21:56:10	8.15
04/19/1994	12:20:10	7.53
04/19/1994	13:32:10	7.70
04/19/1994	00:20:10	8.32
04/19/1994	01:32:10	7.84
04/19/1994	17:08:10	8.77
04/19/1994	18:20:10	8.77
04/19/1994	20:44:10	8.32
04/20/1994	21:56:10	9.09
04/20/1994	20:44:10	9.55
04/20/1994	19:32:10	9.70
04/20/1994	07:32:10	6.16
04/20/1994	11:08:10	7.70
04/20/1994	15:56:10	9.70
04/20/1994	00:20:10	8.02
04/20/1994	09:56:10	7.09
04/20/1994	02:44:10	6.92
04/20/1994	03:56:10	6.61
04/20/1994	05:08:10	6.30
04/20/1994	23:08:10	8.15
04/20/1994	12:20:10	8.32
04/20/1994	13:32:10	9.09
04/20/1994	14:44:10	9.24
04/20/1994	06:20:10	6.16
04/20/1994	08:44:10	6.61
04/20/1994	01:32:10	7.39
04/20/1994	17:08:10	10.02
04/20/1994	18:20:10	10.02
04/21/1994	06:20:10	6.30
04/21/1994	19:32:10	10.18
04/21/1994	21:56:10	9.24
04/21/1994	15:56:10	10.32
04/21/1994	11:08:10	8.02
04/21/1994	08:44:10	6.92
04/21/1994	00:20:10	7.23
04/21/1994	17:08:10	10.49
04/21/1994	13:32:10	9.24
04/21/1994	01:32:10	6.78
04/21/1994	14:44:10	9.87
04/21/1994	23:08:10	8.15
04/21/1994	12:20:10	8.64
04/21/1994	03:56:10	6.61
04/21/1994	20:44:10	9.70
04/21/1994	05:08:10	6.47
04/21/1994	07:32:10	6.47
04/21/1994	09:56:10	7.39
04/21/1994	02:44:10	6.61
04/21/1994	18:20:10	10.49
04/22/1994	14:44:10	10.02
04/22/1994	19:32:10	10.02
04/22/1994	07:32:10	6.16
04/22/1994	15:56:10	10.49
04/22/1994	23:08:10	8.15
04/22/1994	09:56:10	7.23
04/22/1994	11:08:10	8.02
04/22/1994	03:56:10	6.16
04/22/1994	02:44:10	6.30
04/22/1994	06:20:10	5.98
04/22/1994	05:08:10	5.98
04/22/1994	08:44:10	6.61
04/22/1994	21:56:10	9.24
04/22/1994	12:20:10	8.94
04/22/1994	13:32:10	9.55
04/22/1994	00:20:10	7.23
04/22/1994	01:32:10	6.61
04/22/1994	17:08:10	10.49
04/22/1994	18:20:10	10.18
04/22/1994	20:44:10	9.87
04/23/1994	21:56:10	8.64
04/23/1994	20:44:10	9.24
04/23/1994	19:32:10	9.70
04/23/1994	07:32:10	7.23
04/23/1994	23:08:10	7.84
04/23/1994	15:56:10	9.70
04/23/1994	00:20:10	7.39
04/23/1994	09:56:10	8.02
04/23/1994	02:44:10	7.09
04/23/1994	03:56:10	7.09
04/23/1994	05:08:10	7.09
04/23/1994	11:08:10	8.64
04/23/1994	12:20:10	9.24
04/23/1994	13:32:10	9.55
04/23/1994	14:44:10	9.55
04/23/1994	06:20:10	7.09
04/23/1994	08:44:10	7.53
04/23/1994	01:32:10	7.09
04/23/1994	17:08:10	9.87
04/23/1994	18:20:10	9.87
04/24/1994	19:32:10	7.53
04/24/1994	15:56:10	8.02
04/24/1994	21:56:10	7.09
04/24/1994	08:44:10	7.09
04/24/1994	11:08:10	7.53
04/24/1994	17:08:10	7.70
04/24/1994	00:20:10	7.09
04/24/1994	01:32:10	7.09
04/24/1994	13:32:10	7.84
04/24/1994	05:08:10	6.78
04/24/1994	14:44:10	8.15
04/24/1994	07:32:10	6.92
04/24/1994	20:44:10	7.39
04/24/1994	12:20:10	7.70
04/24/1994	03:56:10	6.78
04/24/1994	06:20:10	6.78
04/24/1994	23:08:10	6.78
04/24/1994	09:56:10	7.39
04/24/1994	02:44:10	6.92
04/24/1994	18:20:10	7.70
04/25/1994	21:56:10	7.23
04/25/1994	20:44:10	7.53
04/25/1994	19:32:10	7.84
04/25/1994	07:32:10	6.16
04/25/1994	23:08:10	7.09
04/25/1994	15:56:10	8.32
04/25/1994	11:08:10	7.23
04/25/1994	09:56:10	6.92
04/25/1994	02:44:10	6.30
04/25/1994	03:56:10	6.30
04/25/1994	05:08:10	6.16
04/25/1994	00:20:10	6.61
04/25/1994	12:20:10	7.84
04/25/1994	13:32:10	8.32
04/25/1994	14:44:10	8.15
04/25/1994	06:20:10	6.16
04/25/1994	08:44:10	6.47
04/25/1994	01:32:10	6.47
04/25/1994	17:08:10	8.15
04/25/1994	18:20:10	8.02
04/26/1994	14:44:10	7.53
04/26/1994	19:32:10	7.23
04/26/1994	21:56:10	6.92
04/26/1994	07:32:10	6.16
04/26/1994	11:08:10	6.92
04/26/1994	15:56:10	7.84
04/26/1994	00:20:10	7.09
04/26/1994	09:56:10	5.98
04/26/1994	02:44:10	7.09
04/26/1994	03:56:10	6.92
04/26/1994	05:08:10	6.92
04/26/1994	23:08:10	6.61
04/26/1994	12:20:10	7.23
04/26/1994	13:32:10	7.39
04/26/1994	20:44:10	7.23
04/26/1994	06:20:10	6.47
04/26/1994	08:44:10	5.84
04/26/1994	01:32:10	7.09
04/26/1994	17:08:10	7.70
04/26/1994	18:20:10	7.39
04/27/1994	14:44:10	5.53
04/27/1994	19:32:10	5.68
04/27/1994	07:32:10	4.74
04/27/1994	15:56:10	5.68
04/27/1994	23:08:10	5.37
04/27/1994	09:56:10	4.91
04/27/1994	00:20:10	5.98
04/27/1994	03:56:10	5.05
04/27/1994	02:44:10	5.37
04/27/1994	06:20:10	4.74
04/27/1994	05:08:10	4.91
04/27/1994	08:44:10	4.74
04/27/1994	21:56:10	5.53
04/27/1994	12:20:10	5.37
04/27/1994	13:32:10	5.37
04/27/1994	11:08:10	5.22
04/27/1994	01:32:10	5.68
04/27/1994	17:08:10	5.98
04/27/1994	18:20:10	5.84
04/27/1994	20:44:10	5.53
04/28/1994	19:32:10	5.53
04/28/1994	20:44:10	5.37
04/28/1994	21:56:10	5.37
04/28/1994	15:56:10	5.98
04/28/1994	11:08:10	4.74
04/28/1994	08:44:10	4.43
04/28/1994	00:20:10	5.22
04/28/1994	17:08:10	5.84
04/28/1994	13:32:10	5.53
04/28/1994	01:32:10	5.05
04/28/1994	14:44:10	5.84
04/28/1994	23:08:10	5.22
04/28/1994	12:20:10	5.22
04/28/1994	03:56:10	4.74
04/28/1994	06:20:10	4.43
04/28/1994	05:08:10	4.43
04/28/1994	07:32:10	4.28
04/28/1994	09:56:10	4.59
04/28/1994	02:44:10	4.91
04/28/1994	18:20:10	5.68
04/29/1994	07:32:10	4.74
04/29/1994	14:44:10	5.84
04/29/1994	21:56:10	5.68
04/29/1994	19:32:10	5.84
04/29/1994	23:08:10	5.53
04/29/1994	15:56:10	5.84
04/29/1994	11:08:10	5.05
04/29/1994	09:56:10	4.91
04/29/1994	02:44:10	4.91
04/29/1994	03:56:10	4.74
04/29/1994	05:08:10	4.74
04/29/1994	00:20:10	5.05
04/29/1994	12:20:10	5.22
04/29/1994	13:32:10	5.53
04/29/1994	20:44:10	5.84
04/29/1994	06:20:10	4.74
04/29/1994	08:44:10	4.91
04/29/1994	01:32:10	4.91
04/29/1994	17:08:10	5.84
04/29/1994	18:20:10	5.84
04/30/1994	06:20:10	4.59
04/30/1994	19:32:10	8.64
04/30/1994	15:56:10	8.77
04/30/1994	08:44:10	5.22
04/30/1994	11:08:10	6.47
04/30/1994	17:08:10	8.94
04/30/1994	00:20:10	5.37
04/30/1994	01:32:10	5.22
04/30/1994	13:32:10	8.02
04/30/1994	05:08:10	4.74
04/30/1994	14:44:10	8.47
04/30/1994	07:32:10	4.74
04/30/1994	21:56:10	7.53
04/30/1994	12:20:10	7.23
04/30/1994	03:56:10	4.91
04/30/1994	23:08:10	6.78
04/30/1994	09:56:10	5.84
04/30/1994	02:44:10	5.05
04/30/1994	18:20:10	8.77
04/30/1994	20:44:10	8.32
05/01/1994	21:56:10	7.09
05/01/1994	20:44:10	7.53
05/01/1994	19:32:10	7.70
05/01/1994	07:32:10	5.53
05/01/1994	23:08:10	6.47
05/01/1994	15:56:10	8.32
05/01/1994	11:08:10	7.23
05/01/1994	09:56:10	6.47
05/01/1994	02:44:10	5.53
05/01/1994	03:56:10	5.53
05/01/1994	05:08:10	5.37
05/01/1994	00:20:10	6.16
05/01/1994	12:20:10	7.70
05/01/1994	13:32:10	8.02
05/01/1994	14:44:10	8.47
05/01/1994	06:20:10	5.37
05/01/1994	08:44:10	5.84
05/01/1994	01:32:10	5.68
05/01/1994	17:08:10	8.32
05/01/1994	18:20:10	8.15
05/02/1994	19:32:10	9.38
05/02/1994	07:32:10	5.98
05/02/1994	23:08:10	7.53
05/02/1994	15:56:10	9.70
05/02/1994	21:56:10	8.32
05/02/1994	09:56:10	6.92
05/02/1994	00:20:10	6.16
05/02/1994	03:56:10	5.98
05/02/1994	02:44:10	5.84
05/02/1994	06:20:10	5.84
05/02/1994	05:08:10	5.98
05/02/1994	08:44:10	6.47
05/02/1994	20:44:10	9.09
05/02/1994	12:20:10	8.32
05/02/1994	13:32:10	8.94
05/02/1994	14:44:10	9.55
05/02/1994	11:08:10	7.70
05/02/1994	01:32:10	5.84
05/02/1994	17:08:10	9.55
05/02/1994	18:20:10	9.55
05/03/1994	01:32:10	6.61
05/03/1994	21:56:10	7.53
05/03/1994	20:44:10	7.84
05/03/1994	15:56:10	8.02
05/03/1994	23:08:10	7.09
05/03/1994	09:56:10	6.47
05/03/1994	12:20:10	6.78
05/03/1994	03:56:10	6.16
05/03/1994	13:32:10	7.09
05/03/1994	06:20:10	6.16
05/03/1994	14:44:10	7.53
05/03/1994	11:08:10	6.61
05/03/1994	02:44:10	6.30
05/03/1994	05:08:10	6.16
05/03/1994	07:32:10	6.16
05/03/1994	08:44:10	6.30
05/03/1994	00:20:10	6.92
05/03/1994	17:08:10	8.15
05/03/1994	18:20:10	8.15
05/03/1994	19:32:10	7.84
05/04/1994	15:56:10	10.02
05/04/1994	00:20:10	6.78
05/04/1994	20:44:10	9.70
05/04/1994	08:44:10	6.16
05/04/1994	21:56:10	8.94
05/04/1994	17:08:10	10.18
05/04/1994	01:32:10	6.61
05/04/1994	02:44:10	6.47
05/04/1994	03:56:10	6.16
05/04/1994	05:08:10	5.98
05/04/1994	06:20:10	5.98
05/04/1994	23:08:10	8.02
05/04/1994	13:32:10	8.77
05/04/1994	14:44:10	9.24
05/04/1994	11:08:10	7.23
05/04/1994	07:32:10	5.98
05/04/1994	09:56:10	6.47
05/04/1994	12:20:10	8.02
05/04/1994	18:20:10	10.02
05/04/1994	19:32:10	10.02
05/05/1994	14:44:10	10.32
05/05/1994	15:56:10	10.63
05/05/1994	21:56:10	8.77
05/05/1994	08:44:10	7.09
05/05/1994	02:44:10	6.92
05/05/1994	11:08:10	8.32
05/05/1994	05:08:10	6.61
05/05/1994	12:20:10	9.09
05/05/1994	07:32:10	6.78
05/05/1994	13:32:10	9.55
05/05/1994	09:56:10	7.70
05/05/1994	23:08:10	8.15
05/05/1994	01:32:10	7.09
05/05/1994	03:56:10	6.78
05/05/1994	06:20:10	6.61
05/05/1994	00:20:10	7.39
05/05/1994	17:08:10	10.49
05/05/1994	18:20:10	10.32
05/05/1994	19:32:10	10.02
05/05/1994	20:44:10	9.38
05/06/1994	21:56:10	9.87
05/06/1994	00:20:10	7.53
05/06/1994	15:56:10	11.11
05/06/1994	09:56:10	8.32
05/06/1994	11:08:10	8.94
05/06/1994	03:56:10	7.23
05/06/1994	02:44:10	7.23
05/06/1994	06:20:10	7.23
05/06/1994	05:08:10	7.23
05/06/1994	08:44:10	7.84
05/06/1994	07:32:10	7.39
05/06/1994	12:20:10	9.55
05/06/1994	13:32:10	10.32
05/06/1994	14:44:10	10.79
05/06/1994	23:08:10	8.77
05/06/1994	01:32:10	7.23
05/06/1994	17:08:10	11.27
05/06/1994	18:20:10	11.27
05/06/1994	19:32:10	11.11
05/06/1994	20:44:10	10.63
05/07/1994	23:08:10	7.53
05/07/1994	15:56:10	10.32
05/07/1994	21:56:10	8.47
05/07/1994	09:56:10	8.32
05/07/1994	00:20:10	7.84
05/07/1994	03:56:10	7.23
05/07/1994	02:44:10	7.39
05/07/1994	06:20:10	6.92
05/07/1994	05:08:10	7.09
05/07/1994	08:44:10	7.70
05/07/1994	07:32:10	7.23
05/07/1994	12:20:10	9.24
05/07/1994	13:32:10	9.70
05/07/1994	14:44:10	9.87
05/07/1994	11:08:10	8.77
05/07/1994	01:32:10	7.53
05/07/1994	17:08:10	10.49
05/07/1994	18:20:10	10.32
05/07/1994	19:32:10	9.87
05/07/1994	20:44:10	9.24
05/08/1994	21:56:10	9.38
05/08/1994	15:56:10	10.63
05/08/1994	23:08:10	8.64
05/08/1994	09:56:10	7.70
05/08/1994	00:20:10	6.92
05/08/1994	03:56:10	6.30
05/08/1994	02:44:10	6.47
05/08/1994	06:20:10	6.16
05/08/1994	05:08:10	6.16
05/08/1994	08:44:10	6.92
05/08/1994	07:32:10	6.30
05/08/1994	12:20:10	9.09
05/08/1994	13:32:10	9.70
05/08/1994	14:44:10	10.32
05/08/1994	11:08:10	8.47
05/08/1994	01:32:10	6.61
05/08/1994	17:08:10	10.79
05/08/1994	18:20:10	10.63
05/08/1994	19:32:10	10.49
05/08/1994	20:44:10	10.02
05/09/1994	15:56:10	10.32
05/09/1994	21:56:10	9.38
05/09/1994	23:08:10	8.64
05/09/1994	09:56:10	7.84
05/09/1994	03:56:10	6.92
05/09/1994	12:20:10	9.24
05/09/1994	06:20:10	6.61
05/09/1994	13:32:10	10.02
05/09/1994	08:44:10	7.23
05/09/1994	14:44:10	10.18
05/09/1994	01:32:10	7.53
05/09/1994	11:08:10	8.64
05/09/1994	02:44:10	7.23
05/09/1994	05:08:10	6.78
05/09/1994	07:32:10	6.78
05/09/1994	00:20:10	8.02
05/09/1994	17:08:10	10.18
05/09/1994	18:20:10	10.32
05/09/1994	19:32:10	10.32
05/09/1994	20:44:10	10.02
05/10/1994	21:56:10	8.32
05/10/1994	11:08:10	7.70
05/10/1994	08:44:10	7.23
05/10/1994	17:08:10	10.32
05/10/1994	00:20:10	8.15
05/10/1994	01:32:10	7.84
05/10/1994	13:32:10	9.24
05/10/1994	05:08:10	7.09
05/10/1994	14:44:10	9.70
05/10/1994	07:32:10	6.92
05/10/1994	15:56:10	10.02
05/10/1994	12:20:10	8.47
05/10/1994	03:56:10	7.23
05/10/1994	06:20:10	6.78
05/10/1994	23:08:10	7.70
05/10/1994	09:56:10	7.39
05/10/1994	02:44:10	7.53
05/10/1994	18:20:10	10.32
05/10/1994	19:32:10	9.87
05/10/1994	20:44:10	9.09
05/11/1994	23:08:10	8.02
05/11/1994	21:56:10	8.47
05/11/1994	15:56:10	10.32
05/11/1994	09:56:10	7.70
05/11/1994	11:08:10	8.32
05/11/1994	03:56:10	6.61
05/11/1994	02:44:10	6.78
05/11/1994	06:20:10	6.61
05/11/1994	05:08:10	6.61
05/11/1994	08:44:10	7.23
05/11/1994	07:32:10	6.78
05/11/1994	12:20:10	8.94
05/11/1994	13:32:10	9.55
05/11/1994	14:44:10	10.02
